datetime,"price BTC-USD"
2020-04-05T00:00:00+00:00,6678.9896887482
2020-04-06T00:00:00+00:00,6767.4333343799
2020-04-07T00:00:00+00:00,7077.2258740631
2020-04-08T00:00:00+00:00,7149.5643466459
2020-04-09T00:00:00+00:00,7114.6322000233
2020-04-10T00:00:00+00:00,6743.2721735113
2020-04-11T00:00:00+00:00,6763.1947719153
2020-04-12T00:00:00+00:00,6782.656691666
2020-04-13T00:00:00+00:00,6570.255718766
2020-04-14T00:00:00+00:00,6756.6825727584
2020-04-15T00:00:00+00:00,6606.1395029231
2020-04-16T00:00:00+00:00,6469.5654979205
2020-04-17T00:00:00+00:00,6980.2332736733
2020-04-18T00:00:00+00:00,7016.6332001894
2020-04-19T00:00:00+00:00,7060.3866929401
2020-04-20T00:00:00+00:00,6778.8052931268
2020-04-21T00:00:00+00:00,6765.1692429316
2020-04-22T00:00:00+00:00,6820.19038936
2020-04-23T00:00:00+00:00,7024.2746398309
2020-04-24T00:00:00+00:00,7388.1303043244
2020-04-25T00:00:00+00:00,7433.9403303511
2020-04-26T00:00:00+00:00,7479.8375627621
2020-04-27T00:00:00+00:00,7611.9579877741
2020-04-28T00:00:00+00:00,7661.2997102953
2020-04-29T00:00:00+00:00,7711.5207774088
2020-04-30T00:00:00+00:00,8403.1726473862
2020-05-01T00:00:00+00:00,8615.8125468978
2020-05-02T00:00:00+00:00,8761.5504001456
2020-05-03T00:00:00+00:00,8715.9851176704
2020-05-04T00:00:00+00:00,8525.1244251073
2020-05-05T00:00:00+00:00,8775.7110504365
2020-05-06T00:00:00+00:00,8911.2831144292
2020-05-07T00:00:00+00:00,9023.1579739925
2020-05-08T00:00:00+00:00,9712.5203987511
2020-05-09T00:00:00+00:00,9518.5711666504
2020-05-10T00:00:00+00:00,8125.3911818973
2020-05-11T00:00:00+00:00,8226.1600967121
2020-05-12T00:00:00+00:00,8530.334668187
2020-05-13T00:00:00+00:00,8795.3744166211
2020-05-14T00:00:00+00:00,9257.1152457514
2020-05-15T00:00:00+00:00,9134.9727031009
2020-05-16T00:00:00+00:00,9219.1937858009
2020-05-17T00:00:00+00:00,9322.7689160082
2020-05-18T00:00:00+00:00,9454.1170752294
2020-05-19T00:00:00+00:00,9472.1488388653
2020-05-20T00:00:00+00:00,9319.8086666218
2020-05-21T00:00:00+00:00,8811.7408650144
2020-05-22T00:00:00+00:00,8931.5696848642
2020-05-23T00:00:00+00:00,9072.988939995
2020-05-24T00:00:00+00:00,8696.6635330188
2020-05-25T00:00:00+00:00,8640.5161597913
2020-05-26T00:00:00+00:00,8698.5248169598
2020-05-27T00:00:00+00:00,8811.6928771609
2020-05-28T00:00:00+00:00,9110.3703396477
2020-05-29T00:00:00+00:00,9330.0197272091
2020-05-30T00:00:00+00:00,9330.2184600448
2020-05-31T00:00:00+00:00,9378.7492377468
2020-06-01T00:00:00+00:00,9420.1140648403
2020-06-02T00:00:00+00:00,9266.4563402798
2020-06-03T00:00:00+00:00,9367.1023681849
2020-06-04T00:00:00+00:00,9448.7768073311
2020-06-05T00:00:00+00:00,9582.066927625
2020-06-06T00:00:00+00:00,9530.1685265378
2020-06-07T00:00:00+00:00,9368.5656045102
2020-06-08T00:00:00+00:00,9633.0435656985
2020-06-09T00:00:00+00:00,9568.1082741911
2020-06-10T00:00:00+00:00,9696.5294879811
2020-06-11T00:00:00+00:00,9098.3933615102
2020-06-12T00:00:00+00:00,9231.4883472138
2020-06-13T00:00:00+00:00,9350.2859593083
2020-06-14T00:00:00+00:00,9244.0319077437
2020-06-15T00:00:00+00:00,8907.1446717591
2020-06-16T00:00:00+00:00,9374.0913964843
2020-06-17T00:00:00+00:00,9235.041873665
2020-06-18T00:00:00+00:00,9277.7894623835
2020-06-19T00:00:00+00:00,9217.85000025
2020-06-20T00:00:00+00:00,9168.9999508482
2020-06-21T00:00:00+00:00,9280.5088116969
2020-06-22T00:00:00+00:00,9275.2747156102
2020-06-23T00:00:00+00:00,9576.2169485406
2020-06-24T00:00:00+00:00,9205.5556104421
2020-06-25T00:00:00+00:00,9003.4736069118
2020-06-26T00:00:00+00:00,9041.179043193
2020-06-27T00:00:00+00:00,8830.0488557827
2020-06-28T00:00:00+00:00,8944.974231556
2020-06-29T00:00:00+00:00,9021.278315028
2020-06-30T00:00:00+00:00,9076.557634216
2020-07-01T00:00:00+00:00,9081.4717105975
2020-07-02T00:00:00+00:00,8939.608065946
2020-07-03T00:00:00+00:00,9037.3245964044
2020-07-04T00:00:00+00:00,9040.016129246
2020-07-05T00:00:00+00:00,8894.1774157117
2020-07-06T00:00:00+00:00,9056.8362465324
2020-07-07T00:00:00+00:00,9202.5255524417
2020-07-08T00:00:00+00:00,9231.1912569253
2020-07-09T00:00:00+00:00,9158.1946701646
2020-07-10T00:00:00+00:00,9122.6303649202
2020-07-11T00:00:00+00:00,9178.8049189426
2020-07-12T00:00:00+00:00,9157.7787241574
2020-07-13T00:00:00+00:00,9198.3968548063
2020-07-14T00:00:00+00:00,9111.3372328484
2020-07-15T00:00:00+00:00,9159.8748096727
2020-07-16T00:00:00+00:00,9039.2260838459
2020-07-17T00:00:00+00:00,9083.6801314749
2020-07-18T00:00:00+00:00,9121.3050176238
2020-07-19T00:00:00+00:00,9102.8339471998
2020-07-20T00:00:00+00:00,9131.8959729704
2020-07-21T00:00:00+00:00,9156.3692471399
2020-07-22T00:00:00+00:00,9266.5797806148
2020-07-23T00:00:00+00:00,9444.533710886
2020-07-24T00:00:00+00:00,9466.248765174
2020-07-25T00:00:00+00:00,9518.7601738331
2020-07-26T00:00:00+00:00,9666.5865607373
2020-07-27T00:00:00+00:00,9923.7765567683
2020-07-28T00:00:00+00:00,10585.09540448
2020-07-29T00:00:00+00:00,10825.125074029
2020-07-30T00:00:00+00:00,10830.596851521
2020-07-31T00:00:00+00:00,10964.425036968
2020-08-01T00:00:00+00:00,11222.236108347
2020-08-02T00:00:00+00:00,10501.75723771
2020-08-03T00:00:00+00:00,10931.796111852
2020-08-04T00:00:00+00:00,11001.177709038
2020-08-05T00:00:00+00:00,11087.892347725
2020-08-06T00:00:00+00:00,11566.113581306
2020-08-07T00:00:00+00:00,11317.470331527
2020-08-08T00:00:00+00:00,11514.994785008
2020-08-09T00:00:00+00:00,11523.803363735
2020-08-10T00:00:00+00:00,11453.929960094
2020-08-11T00:00:00+00:00,11124.018896303
2020-08-12T00:00:00+00:00,11145.34090108
2020-08-13T00:00:00+00:00,11270.693231645
2020-08-14T00:00:00+00:00,11637.993963735
2020-08-15T00:00:00+00:00,11682.800355487
2020-08-16T00:00:00+00:00,11687.068243011
2020-08-17T00:00:00+00:00,11762.262156732
2020-08-18T00:00:00+00:00,11818.993598718
2020-08-19T00:00:00+00:00,11562.745930925
2020-08-20T00:00:00+00:00,11669.142229503
2020-08-21T00:00:00+00:00,11485.771459201
2020-08-22T00:00:00+00:00,11376.603862694
2020-08-23T00:00:00+00:00,11524.339721257
2020-08-24T00:00:00+00:00,11586.855519078
2020-08-25T00:00:00+00:00,11117.24476316
2020-08-26T00:00:00+00:00,11244.712836
2020-08-27T00:00:00+00:00,11127.681420775
2020-08-28T00:00:00+00:00,11279.349966963
2020-08-29T00:00:00+00:00,11419.277888442
2020-08-30T00:00:00+00:00,11460.035582205
2020-08-31T00:00:00+00:00,11572.250140758
2020-09-01T00:00:00+00:00,11525.504724133
2020-09-02T00:00:00+00:00,11174.344301241
2020-09-03T00:00:00+00:00,9971.053489341
2020-09-04T00:00:00+00:00,9920.2982451534
2020-09-05T00:00:00+00:00,9829.67337922
2020-09-06T00:00:00+00:00,9997.0611445292
2020-09-07T00:00:00+00:00,9878.7810861525
2020-09-08T00:00:00+00:00,9847.1431991187
2020-09-09T00:00:00+00:00,9982.5176098317
2020-09-10T00:00:00+00:00,10101.918181977
2020-09-11T00:00:00+00:00,10199.875668655
2020-09-12T00:00:00+00:00,10270.88194393
2020-09-13T00:00:00+00:00,10204.329796728
2020-09-14T00:00:00+00:00,10221.148101684
2020-09-15T00:00:00+00:00,10609.995399549
2020-09-16T00:00:00+00:00,10662.580437976
2020-09-17T00:00:00+00:00,10745.191602809
2020-09-18T00:00:00+00:00,10813.334087622
2020-09-19T00:00:00+00:00,10889.646587033
2020-09-20T00:00:00+00:00,10730.046437888
2020-09-21T00:00:00+00:00,10278.324324053
2020-09-22T00:00:00+00:00,10354.358732491
2020-09-23T00:00:00+00:00,10137.322624227
2020-09-24T00:00:00+00:00,10192.576738081
2020-09-25T00:00:00+00:00,10544.361935154
2020-09-26T00:00:00+00:00,10646.584114657
2020-09-27T00:00:00+00:00,10594.817633956
2020-09-28T00:00:00+00:00,10627.133043938
2020-09-29T00:00:00+00:00,10636.511512199
2020-09-30T00:00:00+00:00,10662.116054691
2020-10-01T00:00:00+00:00,10437.154120045
2020-10-02T00:00:00+00:00,10373.356876996
2020-10-03T00:00:00+00:00,10497.198599855
2020-10-04T00:00:00+00:00,10519.723527888
2020-10-05T00:00:00+00:00,10617.384353392
2020-10-06T00:00:00+00:00,10525.535682381
2020-10-07T00:00:00+00:00,10546.960670558
2020-10-08T00:00:00+00:00,10530.181200966
2020-10-09T00:00:00+00:00,10830.981232816
2020-10-10T00:00:00+00:00,11052.900515293
2020-10-11T00:00:00+00:00,11232.129438857
2020-10-12T00:00:00+00:00,11168.878002536
2020-10-13T00:00:00+00:00,11304.398009573
2020-10-14T00:00:00+00:00,11283.077470954
2020-10-15T00:00:00+00:00,11254.435924432
2020-10-16T00:00:00+00:00,11200.825163514
2020-10-17T00:00:00+00:00,11257.068225826
2020-10-18T00:00:00+00:00,11347.716382267
2020-10-19T00:00:00+00:00,11409.807997597
2020-10-20T00:00:00+00:00,11680.137045252
2020-10-21T00:00:00+00:00,11891.803754953
2020-10-22T00:00:00+00:00,12684.339688388
2020-10-23T00:00:00+00:00,12719.340915132
2020-10-24T00:00:00+00:00,12873.043624431
2020-10-25T00:00:00+00:00,12877.080380326
2020-10-26T00:00:00+00:00,12763.998371373
2020-10-27T00:00:00+00:00,13029.629543468
2020-10-28T00:00:00+00:00,12888.355827916
2020-10-29T00:00:00+00:00,12929.955607713
2020-10-30T00:00:00+00:00,13118.137730555
2020-10-31T00:00:00+00:00,13414.802756961
2020-11-01T00:00:00+00:00,13607.417311568
2020-11-02T00:00:00+00:00,13196.777901469
2020-11-03T00:00:00+00:00,13286.770043776
2020-11-04T00:00:00+00:00,13525.520502632
2020-11-05T00:00:00+00:00,14098.431014908
2020-11-06T00:00:00+00:00,15175.323329103
2020-11-07T00:00:00+00:00,14324.263864411
2020-11-08T00:00:00+00:00,14710.4618626
2020-11-09T00:00:00+00:00,14807.803925982
2020-11-10T00:00:00+00:00,15076.359492393
2020-11-11T00:00:00+00:00,15277.368292424
2020-11-12T00:00:00+00:00,15443.256974823
2020-11-13T00:00:00+00:00,15950.438288563
2020-11-14T00:00:00+00:00,15678.184263967
2020-11-15T00:00:00+00:00,15777.327003284
2020-11-16T00:00:00+00:00,15866.286349467
2020-11-17T00:00:00+00:00,16543.683228896
2020-11-18T00:00:00+00:00,17204.596465375
2020-11-19T00:00:00+00:00,17339.043432063
2020-11-20T00:00:00+00:00,17744.940731508
2020-11-21T00:00:00+00:00,18315.550744501
2020-11-22T00:00:00+00:00,17613.851110986
2020-11-23T00:00:00+00:00,18000.275945989
2020-11-24T00:00:00+00:00,18033.95842049
2020-11-25T00:00:00+00:00,18500.239797706
2020-11-26T00:00:00+00:00,16207.476033046
2020-11-27T00:00:00+00:00,16380.516085561
2020-11-28T00:00:00+00:00,16870.737153986
2020-11-29T00:00:00+00:00,17521.815624501
2020-11-30T00:00:00+00:00,18188.529494711
2020-12-01T00:00:00+00:00,18062.898120335
2020-12-02T00:00:00+00:00,18333.281531013
2020-12-03T00:00:00+00:00,18872.265511625
2020-12-04T00:00:00+00:00,18588.699197046
2020-12-05T00:00:00+00:00,18514.11838873
2020-12-06T00:00:00+00:00,18864.570308401
2020-12-07T00:00:00+00:00,18903.630771287
2020-12-08T00:00:00+00:00,18207.044999301
2020-12-09T00:00:00+00:00,17655.893767803
2020-12-10T00:00:00+00:00,17911.279837155
2020-12-11T00:00:00+00:00,17577.427882812
2020-12-12T00:00:00+00:00,18049.777259698
2020-12-13T00:00:00+00:00,18714.179740043
2020-12-14T00:00:00+00:00,18999.79505456
2020-12-15T00:00:00+00:00,19049.645250343
2020-12-16T00:00:00+00:00,19269.207812981
2020-12-17T00:00:00+00:00,21231.679618939
2020-12-18T00:00:00+00:00,22348.746133256
2020-12-19T00:00:00+00:00,22755.474713976
2020-12-20T00:00:00+00:00,23066.829636889
2020-12-21T00:00:00+00:00,21879.563030078
2020-12-22T00:00:00+00:00,22355.240811025
2020-12-23T00:00:00+00:00,22604.589539161
2020-12-24T00:00:00+00:00,22703.919786015
2020-12-25T00:00:00+00:00,23369.313555801
2020-12-26T00:00:00+00:00,24494.613165893
2020-12-27T00:00:00+00:00,25700.757443028
2020-12-28T00:00:00+00:00,26145.44840685
2020-12-29T00:00:00+00:00,25869.281313514
2020-12-30T00:00:00+00:00,27318.119273249
2020-12-31T00:00:00+00:00,27850.692206023
2021-01-01T00:00:00+00:00,28650.158643289
2021-01-02T00:00:00+00:00,28966.563418994
2021-01-03T00:00:00+00:00,31980.894389644
2021-01-04T00:00:00+00:00,29211.89270328
2021-01-05T00:00:00+00:00,29746.203007115
2021-01-06T00:00:00+00:00,33302.29893767
2021-01-07T00:00:00+00:00,36256.088709538
2021-01-08T00:00:00+00:00,37086.265198877
2021-01-09T00:00:00+00:00,38737.227477945
2021-01-10T00:00:00+00:00,34958.348702664
2021-01-11T00:00:00+00:00,30335.160482909
2021-01-12T00:00:00+00:00,32492.679017232
2021-01-13T00:00:00+00:00,32366.017180776
2021-01-14T00:00:00+00:00,36709.450254216
2021-01-15T00:00:00+00:00,34391.742920602
2021-01-16T00:00:00+00:00,35373.013958123
2021-01-17T00:00:00+00:00,33836.087873908
2021-01-18T00:00:00+00:00,34791.939385058
2021-01-19T00:00:00+00:00,35847.655750388
2021-01-20T00:00:00+00:00,33715.543941885
2021-01-21T00:00:00+00:00,30069.125700142
2021-01-22T00:00:00+00:00,28832.022921063
2021-01-23T00:00:00+00:00,31400.330765635
2021-01-24T00:00:00+00:00,30914.203040928
2021-01-25T00:00:00+00:00,31916.439257961
2021-01-26T00:00:00+00:00,30838.054747457
2021-01-27T00:00:00+00:00,29219.769072174
2021-01-28T00:00:00+00:00,29863.166992375
2021-01-29T00:00:00+00:00,31936.177165184
2021-01-30T00:00:00+00:00,32835.653239963
2021-01-31T00:00:00+00:00,32187.761320304
2021-02-01T00:00:00+00:00,32301.805723488
2021-02-02T00:00:00+00:00,33431.650467973
2021-02-03T00:00:00+00:00,35907.552949376
2021-02-04T00:00:00+00:00,36163.505213511
2021-02-05T00:00:00+00:00,36576.522544612
2021-02-06T00:00:00+00:00,38222.165627496
2021-02-07T00:00:00+00:00,37354.761251456
2021-02-08T00:00:00+00:00,38007.389625899
2021-02-09T00:00:00+00:00,44981.521363046
2021-02-10T00:00:00+00:00,43726.679739353
2021-02-11T00:00:00+00:00,43778.865585944
2021-02-12T00:00:00+00:00,46114.644782268
2021-02-13T00:00:00+00:00,46216.479983739
2021-02-14T00:00:00+00:00,47029.61575531
2021-02-15T00:00:00+00:00,45633.032849975
2021-02-16T00:00:00+00:00,47001.244854785
2021-02-17T00:00:00+00:00,48949.526556303
2021-02-18T00:00:00+00:00,50891.123099447
2021-02-19T00:00:00+00:00,50715.561408269
2021-02-20T00:00:00+00:00,53906.241754363
2021-02-21T00:00:00+00:00,55426.265542948
2021-02-22T00:00:00+00:00,49454.83560179
2021-02-23T00:00:00+00:00,45060.473097169
2021-02-24T00:00:00+00:00,46985.474946254
2021-02-25T00:00:00+00:00,46686.829475233
2021-02-26T00:00:00+00:00,44101.606369185
2021-02-27T00:00:00+00:00,45010.531183913
2021-02-28T00:00:00+00:00,43020.789318411
2021-03-01T00:00:00+00:00,44981.741807219
2021-03-02T00:00:00+00:00,47063.383102858
2021-03-03T00:00:00+00:00,48119.145793126
2021-03-04T00:00:00+00:00,47508.868043801
2021-03-05T00:00:00+00:00,46290.916723781
2021-03-06T00:00:00+00:00,47076.653229261
2021-03-07T00:00:00+00:00,48888.716337791
2021-03-08T00:00:00+00:00,49292.025479767
2021-03-09T00:00:00+00:00,51850.46432514
2021-03-10T00:00:00+00:00,53017.228637817
2021-03-11T00:00:00+00:00,54286.430717924
2021-03-12T00:00:00+00:00,55008.652703282
2021-03-13T00:00:00+00:00,56086.890295599
2021-03-14T00:00:00+00:00,58971.718038369
2021-03-15T00:00:00+00:00,54540.772236028
2021-03-16T00:00:00+00:00,53268.291137519
2021-03-17T00:00:00+00:00,54117.559319343
2021-03-18T00:00:00+00:00,57016.702632603
2021-03-19T00:00:00+00:00,56272.999365925
2021-03-20T00:00:00+00:00,57827.165136637
2021-03-21T00:00:00+00:00,55494.371743879
2021-03-22T00:00:00+00:00,53675.442009815
2021-03-23T00:00:00+00:00,52982.757711331
2021-03-24T00:00:00+00:00,51680.418602432
2021-03-25T00:00:00+00:00,50323.789149952
2021-03-26T00:00:00+00:00,51234.49059202
2021-03-27T00:00:00+00:00,53964.990488709
2021-03-28T00:00:00+00:00,54715.679060376
2021-03-29T00:00:00+00:00,54837.107391645
2021-03-30T00:00:00+00:00,57063.71874926
2021-03-31T00:00:00+00:00,56851.460798969
2021-04-01T00:00:00+00:00,57940.138248265
2021-04-02T00:00:00+00:00,58424.777279572
2021-04-03T00:00:00+00:00,56896.460747632
2021-04-04T00:00:00+00:00,56412.455128633
2021-04-05T00:00:00+00:00,56794.871885494
2021-04-06T00:00:00+00:00,57438.76715548
2021-04-07T00:00:00+00:00,55472.792705624
2021-04-08T00:00:00+00:00,55702.924486534
2021-04-09T00:00:00+00:00,57664.272448458
2021-04-10T00:00:00+00:00,57897.262465454
2021-04-11T00:00:00+00:00,59224.00194085
2021-04-12T00:00:00+00:00,59366.500537572
2021-04-13T00:00:00+00:00,59810.153860813
2021-04-14T00:00:00+00:00,61299.012492672
2021-04-15T00:00:00+00:00,62017.491634513
2021-04-16T00:00:00+00:00,60151.774226355
2021-04-17T00:00:00+00:00,59611.537682913
2021-04-18T00:00:00+00:00,51750.78365594
2021-04-19T00:00:00+00:00,54432.72006121
2021-04-20T00:00:00+00:00,53509.950653092
2021-04-21T00:00:00+00:00,53182.493007814
2021-04-22T00:00:00+00:00,50489.274928417
2021-04-23T00:00:00+00:00,47191.373559856
2021-04-24T00:00:00+00:00,48690.708093284
2021-04-25T00:00:00+00:00,47416.475660267
2021-04-26T00:00:00+00:00,48767.781155966
2021-04-27T00:00:00+00:00,53258.462556776
2021-04-28T00:00:00+00:00,53852.128453104
2021-04-29T00:00:00+00:00,52348.401979042
2021-04-30T00:00:00+00:00,53034.232025185
2021-05-01T00:00:00+00:00,56982.594623776
2021-05-02T00:00:00+00:00,56045.291195203
2021-05-03T00:00:00+00:00,56453.445425654
2021-05-04T00:00:00+00:00,53057.882232814
2021-05-05T00:00:00+00:00,53471.832679012
2021-05-06T00:00:00+00:00,55299.423581613
2021-05-07T00:00:00+00:00,55319.046559705
2021-05-08T00:00:00+00:00,56956.436250286
2021-05-09T00:00:00+00:00,56605.727482884
2021-05-10T00:00:00+00:00,54697.020491402
2021-05-11T00:00:00+00:00,54375.787223296
2021-05-12T00:00:00+00:00,51495.284335815
2021-05-13T00:00:00+00:00,46764.399471614
2021-05-14T00:00:00+00:00,48822.301280686
2021-05-15T00:00:00+00:00,46576.238505306
2021-05-16T00:00:00+00:00,43831.55480695
2021-05-17T00:00:00+00:00,42000.680660548
2021-05-18T00:00:00+00:00,42258.799109484
2021-05-19T00:00:00+00:00,30417.153718515
2021-05-20T00:00:00+00:00,35051.379057108
2021-05-21T00:00:00+00:00,33830.757852715
2021-05-22T00:00:00+00:00,35273.220128251
2021-05-23T00:00:00+00:00,31514.422271242
2021-05-24T00:00:00+00:00,34155.046090161
2021-05-25T00:00:00+00:00,36443.112864296
2021-05-26T00:00:00+00:00,37804.485124977
2021-05-27T00:00:00+00:00,37148.618930953
2021-05-28T00:00:00+00:00,34693.699584781
2021-05-29T00:00:00+00:00,33634.63125128
2021-05-30T00:00:00+00:00,33386.310833693
2021-05-31T00:00:00+00:00,34158.956993455
2021-06-01T00:00:00+00:00,35669.057072229
2021-06-02T00:00:00+00:00,35921.13988745
2021-06-03T00:00:00+00:00,37172.450449454
2021-06-04T00:00:00+00:00,35615.219193398
2021-06-05T00:00:00+00:00,34806.975804633
2021-06-06T00:00:00+00:00,35227.941945255
2021-06-07T00:00:00+00:00,33333.753742408
2021-06-08T00:00:00+00:00,31007.389941335
2021-06-09T00:00:00+00:00,32410.17561517
2021-06-10T00:00:00+00:00,35788.618289872
2021-06-11T00:00:00+00:00,35938.743616391
2021-06-12T00:00:00+00:00,34609.478655214
2021-06-13T00:00:00+00:00,34765.685788045
2021-06-14T00:00:00+00:00,38733.411402085
2021-06-15T00:00:00+00:00,39502.019304733
2021-06-16T00:00:00+00:00,38113.265495503
2021-06-17T00:00:00+00:00,37366.960570171
2021-06-18T00:00:00+00:00,35134.970865176
2021-06-19T00:00:00+00:00,34812.6161056
2021-06-20T00:00:00+00:00,33350.610712764
2021-06-21T00:00:00+00:00,31266.637268956
2021-06-22T00:00:00+00:00,28914.57755199
2021-06-23T00:00:00+00:00,31823.127125447
2021-06-24T00:00:00+00:00,32292.422463339
2021-06-25T00:00:00+00:00,31276.733095551
2021-06-26T00:00:00+00:00,30147.998779436
2021-06-27T00:00:00+00:00,31996.300557585
2021-06-28T00:00:00+00:00,33865.902753391
2021-06-29T00:00:00+00:00,34227.916380687
2021-06-30T00:00:00+00:00,34035.307047219
2021-07-01T00:00:00+00:00,32710.813870036
2021-07-02T00:00:00+00:00,32700.360514802
2021-07-03T00:00:00+00:00,33319.576575931
2021-07-04T00:00:00+00:00,34363.161845722
2021-07-05T00:00:00+00:00,33128.386866001
2021-07-06T00:00:00+00:00,33504.682268311
2021-07-07T00:00:00+00:00,33779.586978838
2021-07-08T00:00:00+00:00,32183.886962573
2021-07-09T00:00:00+00:00,32258.819064903
2021-07-10T00:00:00+00:00,33009.392377447
2021-07-11T00:00:00+00:00,33312.242139518
2021-07-12T00:00:00+00:00,32652.760711132
2021-07-13T00:00:00+00:00,32201.298207627
2021-07-14T00:00:00+00:00,31563.226910258
2021-07-15T00:00:00+00:00,31124.475997857
2021-07-16T00:00:00+00:00,31023.552945279
2021-07-17T00:00:00+00:00,31177.61165394
2021-07-18T00:00:00+00:00,31111.636541712
2021-07-19T00:00:00+00:00,30427.509763004
2021-07-20T00:00:00+00:00,29287.380945409
2021-07-21T00:00:00+00:00,29489.730104677
2021-07-22T00:00:00+00:00,31713.787335094
2021-07-23T00:00:00+00:00,31943.431527905
2021-07-24T00:00:00+00:00,33406.527067174
2021-07-25T00:00:00+00:00,33859.94221337
2021-07-26T00:00:00+00:00,35220.814632713
2021-07-27T00:00:00+00:00,36391.842869585
2021-07-28T00:00:00+00:00,38781.335006673
2021-07-29T00:00:00+00:00,39211.835886511
2021-07-30T00:00:00+00:00,38322.30465018
2021-07-31T00:00:00+00:00,41016.599721268
2021-08-01T00:00:00+00:00,39632.216054794
2021-08-02T00:00:00+00:00,38691.174358881
2021-08-03T00:00:00+00:00,37637.926611149
2021-08-04T00:00:00+00:00,37508.522376965
2021-08-05T00:00:00+00:00,37457.594741086
2021-08-06T00:00:00+00:00,39863.278569081
2021-08-07T00:00:00+00:00,42530.049609069
2021-08-08T00:00:00+00:00,43242.541488974
2021-08-09T00:00:00+00:00,42790.810698963
2021-08-10T00:00:00+00:00,44656.204051559
2021-08-11T00:00:00+00:00,45344.03651983
2021-08-12T00:00:00+00:00,43818.019555064
2021-08-13T00:00:00+00:00,44271.676539855
2021-08-14T00:00:00+00:00,45979.681933266
2021-08-15T00:00:00+00:00,45502.443534372
2021-08-16T00:00:00+00:00,45665.995181498
2021-08-17T00:00:00+00:00,44389.507659913
2021-08-18T00:00:00+00:00,44368.448243689
2021-08-19T00:00:00+00:00,43938.30350392
2021-08-20T00:00:00+00:00,46632.330257301
2021-08-21T00:00:00+00:00,48291.437242333
2021-08-22T00:00:00+00:00,48127.022036523
2021-08-23T00:00:00+00:00,49029.71941014
2021-08-24T00:00:00+00:00,47596.872948332
2021-08-25T00:00:00+00:00,47126.884846924
2021-08-26T00:00:00+00:00,46440.759876225
2021-08-27T00:00:00+00:00,46366.935061343
2021-08-28T00:00:00+00:00,48353.784536721
2021-08-29T00:00:00+00:00,47770.257451038
2021-08-30T00:00:00+00:00,46866.517636916
2021-08-31T00:00:00+00:00,46703.759934978
2021-09-01T00:00:00+00:00,46525.443804477
2021-09-02T00:00:00+00:00,48657.412102058
2021-09-03T00:00:00+00:00,48324.490072397
2021-09-04T00:00:00+00:00,49377.554355448
2021-09-05T00:00:00+00:00,49463.870434948
2021-09-06T00:00:00+00:00,51086.394796156
2021-09-07T00:00:00+00:00,43690.23793285
2021-09-08T00:00:00+00:00,44437.705881383
2021-09-09T00:00:00+00:00,45514.976142918
2021-09-10T00:00:00+00:00,44136.820215295
2021-09-11T00:00:00+00:00,44726.071136516
2021-09-12T00:00:00+00:00,44747.082363698
2021-09-13T00:00:00+00:00,43611.153606199
2021-09-14T00:00:00+00:00,44619.360003268
2021-09-15T00:00:00+00:00,46691.268647763
2021-09-16T00:00:00+00:00,47024.434747348
2021-09-17T00:00:00+00:00,46715.256540797
2021-09-18T00:00:00+00:00,47040.458508267
2021-09-19T00:00:00+00:00,46835.678870367
2021-09-20T00:00:00+00:00,42504.028155495
2021-09-21T00:00:00+00:00,40005.159685711
2021-09-22T00:00:00+00:00,40570.970641194
2021-09-23T00:00:00+00:00,43078.15654221
2021-09-24T00:00:00+00:00,40829.519241942
2021-09-25T00:00:00+00:00,41704.595498046
2021-09-26T00:00:00+00:00,40763.956403504
2021-09-27T00:00:00+00:00,42111.800364845
2021-09-28T00:00:00+00:00,40895.668399221
2021-09-29T00:00:00+00:00,40758.726140989
2021-09-30T00:00:00+00:00,41412.365126261
2021-10-01T00:00:00+00:00,43287.811875714
2021-10-02T00:00:00+00:00,47435.592116704
2021-10-03T00:00:00+00:00,47098.981475666
2021-10-04T00:00:00+00:00,47010.439651668
2021-10-05T00:00:00+00:00,49036.828657976
2021-10-06T00:00:00+00:00,50395.988579341
2021-10-07T00:00:00+00:00,53506.454951404
2021-10-08T00:00:00+00:00,53623.867224145
2021-10-09T00:00:00+00:00,53664.429073515
2021-10-10T00:00:00+00:00,54084.931222744
2021-10-11T00:00:00+00:00,54483.736301412
2021-10-12T00:00:00+00:00,54098.240277391
2021-10-13T00:00:00+00:00,54189.811719201
2021-10-14T00:00:00+00:00,56823.962670223
2021-10-15T00:00:00+00:00,56858.665466178
2021-10-16T00:00:00+00:00,60150.279358507
2021-10-17T00:00:00+00:00,59245.899198561
2021-10-18T00:00:00+00:00,59863.105531874
2021-10-19T00:00:00+00:00,61472.063235635
2021-10-20T00:00:00+00:00,63501.098057646
2021-10-21T00:00:00+00:00,61762.213813091
2021-10-22T00:00:00+00:00,60074.983068222
2021-10-23T00:00:00+00:00,59929.802363388
2021-10-24T00:00:00+00:00,59514.850423612
2021-10-25T00:00:00+00:00,60649.077069515
2021-10-26T00:00:00+00:00,59829.691267497
2021-10-27T00:00:00+00:00,58095.618077958
2021-10-28T00:00:00+00:00,57995.613146675
2021-10-29T00:00:00+00:00,60180.969094443
2021-10-30T00:00:00+00:00,60801.948639245
2021-10-31T00:00:00+00:00,60104.058487083
2021-11-01T00:00:00+00:00,59558.024783814
2021-11-02T00:00:00+00:00,60639.769523023
2021-11-03T00:00:00+00:00,61133.058145082
